Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
comportexDepth1EfftGlobalFrac16Stim18,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.650390625,0.86067182427,6,3025,0,397,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realTraffic/occupancy_t4013.csv,0.650390625,1.7360251845,14,1875,0,236,2500
comportexDepth1EfftGlobalFrac16Stim18,standard,realTraffic/speed_t4013.csv,0.650390625,1.76169778813,15,1871,0,235,2495
comportexDepth1EfftGlobalFrac16Stim18,standard,artificialWithAnomaly/art_daily_nojump.csv,0.650390625,-1.0,0,3025,0,403,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realTweets/Twitter_volume_AAPL.csv,0.650390625,0.92988521599,14,13557,7,1574,15902
comportexDepth1EfftGlobalFrac16Stim18,standard,artificialWithAnomaly/art_daily_jumpsdown.csv,0.650390625,0.86067182427,3,3025,0,400,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.650390625,1.72310160415,6,3026,0,396,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.650390625,1.60956648491,6,3025,1,396,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realKnownCause/ambient_temperature_system_failure.csv,0.650390625,1.56850458337,11,5789,2,715,7267
comportexDepth1EfftGlobalFrac16Stim18,standard,realTraffic/occupancy_6005.csv,0.650390625,0.861272490375,1,1784,0,238,2380
comportexDepth1EfftGlobalFrac16Stim18,standard,realKnownCause/rogue_agent_key_hold.csv,0.650390625,-1.08740023262,1,1408,2,189,1882
comportexDepth1EfftGlobalFrac16Stim18,standard,artificialWithAnomaly/art_daily_jumpsup.csv,0.650390625,0.86067182427,15,3025,0,388,4032
comportexDepth1EfftGlobalFrac16Stim18,standard,realAdExchange/exchange-4_cpm_results.csv,0.650390625,1.36737369402,7,1231,2,157,1643
comportexDepth1EfftGlobalFrac16Stim18,standard,realTweets/Twitter_volume_FB.csv,0.650390625,1.72137570748,5,13501,0,1577,15833
comportexDepth1EfftGlobalFrac16Stim18,standard,realTweets/Twitter_volume_GOOG.csv,0.650390625,0.0496800021622,11,13659,1,1421,15842
comportexDepth1EfftGlobalFrac16Stim18,standard,realTweets/Twitter_volume_IBM.csv,0.650390625,0.999045137,14,13545,8,1576,15893
comportexDepth1EfftGlobalFrac16Stim18,standard,realTraffic/TravelTime_451.csv,0.650390625,0.858147337626,2,1621,0,215,2162
Totals,,,,34.1457384526,357,299237,110,33138,365558
